filename,sample_id,design_name,macro_count,clock,utilization,macro_placement,power_mesh,filler_insertion
6634-RISCY-FPU-b-2-c20-u0.7-m1-p5-f1,6634,RISCY-FPU-b,2,20,0.7,1,5,1
6590-RISCY-FPU-b-2-c5-u0.85-m2-p1-f1,6590,RISCY-FPU-b,2,5,0.85,2,1,1
6312-RISCY-FPU-b-2-c2-u0.7-m3-p2-f1,6312,RISCY-FPU-b,2,2,0.7,3,2,1
6546-RISCY-FPU-b-2-c5-u0.75-m2-p5-f1,6546,RISCY-FPU-b,2,5,0.75,2,5,1
6602-RISCY-FPU-b-2-c5-u0.85-m3-p5-f1,6602,RISCY-FPU-b,2,5,0.85,3,5,1
6434-RISCY-FPU-b-2-c5-u0.75-m2-p5-f0,6434,RISCY-FPU-b,2,5,0.75,2,5,0
6653-RISCY-FPU-b-2-c20-u0.75-m2-p4-f1,6653,RISCY-FPU-b,2,20,0.75,2,4,1
6436-RISCY-FPU-b-2-c5-u0.75-m2-p7-f0,6436,RISCY-FPU-b,2,5,0.75,2,7,0
6587-RISCY-FPU-b-2-c5-u0.85-m1-p6-f1,6587,RISCY-FPU-b,2,5,0.85,1,6,1
6547-RISCY-FPU-b-2-c5-u0.75-m2-p6-f1,6547,RISCY-FPU-b,2,5,0.75,2,6,1
6302-RISCY-FPU-b-2-c2-u0.7-m1-p8-f1,6302,RISCY-FPU-b,2,2,0.7,1,8,1
6535-RISCY-FPU-b-2-c5-u0.75-m1-p2-f1,6535,RISCY-FPU-b,2,5,0.75,1,2,1
6296-RISCY-FPU-b-2-c2-u0.7-m1-p2-f1,6296,RISCY-FPU-b,2,2,0.7,1,2,1
6584-RISCY-FPU-b-2-c5-u0.85-m1-p3-f1,6584,RISCY-FPU-b,2,5,0.85,1,3,1
6342-RISCY-FPU-b-2-c2-u0.8-m1-p8-f1,6342,RISCY-FPU-b,2,2,0.8,1,8,1
6639-RISCY-FPU-b-2-c20-u0.7-m2-p3-f1,6639,RISCY-FPU-b,2,20,0.7,2,3,1
6343-RISCY-FPU-b-2-c2-u0.8-m2-p1-f1,6343,RISCY-FPU-b,2,2,0.8,2,1,1
6477-RISCY-FPU-b-2-c5-u0.85-m1-p8-f0,6477,RISCY-FPU-b,2,5,0.85,1,8,0
6468-RISCY-FPU-b-2-c5-u0.8-m3-p7-f0,6468,RISCY-FPU-b,2,5,0.8,3,7,0
6503-RISCY-FPU-b-2-c5-u0.9-m2-p2-f0,6503,RISCY-FPU-b,2,5,0.9,2,2,0
6298-RISCY-FPU-b-2-c2-u0.7-m1-p4-f1,6298,RISCY-FPU-b,2,2,0.7,1,4,1
6291-RISCY-FPU-b-2-c2-u0.7-m1-p5-f0,6291,RISCY-FPU-b,2,2,0.7,1,5,0
6484-RISCY-FPU-b-2-c5-u0.85-m2-p7-f0,6484,RISCY-FPU-b,2,5,0.85,2,7,0
6679-RISCY-FPU-b-2-c20-u0.9-m1-p7-f1,6679,RISCY-FPU-b,2,20,0.9,1,7,1
6655-RISCY-FPU-b-2-c20-u0.75-m2-p6-f1,6655,RISCY-FPU-b,2,20,0.75,2,6,1
6308-RISCY-FPU-b-2-c2-u0.7-m2-p6-f1,6308,RISCY-FPU-b,2,2,0.7,2,6,1
6386-RISCY-FPU-b-2-c2-u0.9-m1-p5-f1,6386,RISCY-FPU-b,2,2,0.9,1,5,1
6389-RISCY-FPU-b-2-c2-u0.9-m1-p8-f1,6389,RISCY-FPU-b,2,2,0.9,1,8,1
6575-RISCY-FPU-b-2-c5-u0.8-m3-p2-f1,6575,RISCY-FPU-b,2,5,0.8,3,2,1
6514-RISCY-FPU-b-2-c5-u0.9-m3-p5-f0,6514,RISCY-FPU-b,2,5,0.9,3,5,0
6525-RISCY-FPU-b-2-c5-u0.7-m1-p8-f1,6525,RISCY-FPU-b,2,5,0.7,1,8,1
6620-RISCY-FPU-b-2-c5-u0.9-m2-p7-f1,6620,RISCY-FPU-b,2,5,0.9,2,7,1
6659-RISCY-FPU-b-2-c20-u0.8-m1-p2-f1,6659,RISCY-FPU-b,2,20,0.8,1,2,1
6619-RISCY-FPU-b-2-c5-u0.9-m2-p6-f1,6619,RISCY-FPU-b,2,5,0.9,2,6,1
6317-RISCY-FPU-b-2-c2-u0.7-m3-p7-f1,6317,RISCY-FPU-b,2,2,0.7,3,7,1
6454-RISCY-FPU-b-2-c5-u0.8-m2-p1-f0,6454,RISCY-FPU-b,2,5,0.8,2,1,0
6470-RISCY-FPU-b-2-c5-u0.85-m1-p1-f0,6470,RISCY-FPU-b,2,5,0.85,1,1,0
6446-RISCY-FPU-b-2-c5-u0.8-m1-p1-f0,6446,RISCY-FPU-b,2,5,0.8,1,1,0
6511-RISCY-FPU-b-2-c5-u0.9-m3-p2-f0,6511,RISCY-FPU-b,2,5,0.9,3,2,0
6437-RISCY-FPU-b-2-c5-u0.75-m2-p8-f0,6437,RISCY-FPU-b,2,5,0.75,2,8,0
6518-RISCY-FPU-b-2-c5-u0.7-m1-p1-f1,6518,RISCY-FPU-b,2,5,0.7,1,1,1
6672-RISCY-FPU-b-2-c20-u0.85-m1-p6-f1,6672,RISCY-FPU-b,2,20,0.85,1,6,1
6585-RISCY-FPU-b-2-c5-u0.85-m1-p4-f1,6585,RISCY-FPU-b,2,5,0.85,1,4,1
6316-RISCY-FPU-b-2-c2-u0.7-m3-p6-f1,6316,RISCY-FPU-b,2,2,0.7,3,6,1
6524-RISCY-FPU-b-2-c5-u0.7-m1-p7-f1,6524,RISCY-FPU-b,2,5,0.7,1,7,1
6339-RISCY-FPU-b-2-c2-u0.8-m1-p5-f1,6339,RISCY-FPU-b,2,2,0.8,1,5,1
6596-RISCY-FPU-b-2-c5-u0.85-m2-p7-f1,6596,RISCY-FPU-b,2,5,0.85,2,7,1
6664-RISCY-FPU-b-2-c20-u0.8-m1-p7-f1,6664,RISCY-FPU-b,2,20,0.8,1,7,1
6644-RISCY-FPU-b-2-c20-u0.7-m2-p8-f1,6644,RISCY-FPU-b,2,20,0.7,2,8,1
6643-RISCY-FPU-b-2-c20-u0.7-m2-p7-f1,6643,RISCY-FPU-b,2,20,0.7,2,7,1
6323-RISCY-FPU-b-2-c2-u0.75-m1-p5-f1,6323,RISCY-FPU-b,2,2,0.75,1,5,1
6442-RISCY-FPU-b-2-c5-u0.75-m3-p5-f0,6442,RISCY-FPU-b,2,5,0.75,3,5,0
6652-RISCY-FPU-b-2-c20-u0.75-m1-p8-f1,6652,RISCY-FPU-b,2,20,0.75,1,8,1
6632-RISCY-FPU-b-2-c20-u0.7-m1-p3-f1,6632,RISCY-FPU-b,2,20,0.7,1,3,1
6538-RISCY-FPU-b-2-c5-u0.75-m1-p5-f1,6538,RISCY-FPU-b,2,5,0.75,1,5,1
6419-RISCY-FPU-b-2-c5-u0.7-m2-p6-f0,6419,RISCY-FPU-b,2,5,0.7,2,6,0
6556-RISCY-FPU-b-2-c5-u0.75-m3-p7-f1,6556,RISCY-FPU-b,2,5,0.75,3,7,1
6329-RISCY-FPU-b-2-c2-u0.75-m2-p3-f1,6329,RISCY-FPU-b,2,2,0.75,2,3,1
6415-RISCY-FPU-b-2-c5-u0.7-m2-p2-f0,6415,RISCY-FPU-b,2,5,0.7,2,2,0
6439-RISCY-FPU-b-2-c5-u0.75-m3-p2-f0,6439,RISCY-FPU-b,2,5,0.75,3,2,0
6491-RISCY-FPU-b-2-c5-u0.85-m3-p6-f0,6491,RISCY-FPU-b,2,5,0.85,3,6,0
6603-RISCY-FPU-b-2-c5-u0.85-m3-p6-f1,6603,RISCY-FPU-b,2,5,0.85,3,6,1
6553-RISCY-FPU-b-2-c5-u0.75-m3-p4-f1,6553,RISCY-FPU-b,2,5,0.75,3,4,1
6383-RISCY-FPU-b-2-c2-u0.9-m1-p2-f1,6383,RISCY-FPU-b,2,2,0.9,1,2,1
6408-RISCY-FPU-b-2-c5-u0.7-m1-p3-f0,6408,RISCY-FPU-b,2,5,0.7,1,3,0
6402-RISCY-FPU-b-2-c2-u0.9-m3-p5-f1,6402,RISCY-FPU-b,2,2,0.9,3,5,1
6398-RISCY-FPU-b-2-c2-u0.9-m3-p1-f1,6398,RISCY-FPU-b,2,2,0.9,3,1,1
6305-RISCY-FPU-b-2-c2-u0.7-m2-p3-f1,6305,RISCY-FPU-b,2,2,0.7,2,3,1
6395-RISCY-FPU-b-2-c2-u0.9-m2-p6-f1,6395,RISCY-FPU-b,2,2,0.9,2,6,1
6311-RISCY-FPU-b-2-c2-u0.7-m3-p1-f1,6311,RISCY-FPU-b,2,2,0.7,3,1,1
6427-RISCY-FPU-b-2-c5-u0.75-m1-p6-f0,6427,RISCY-FPU-b,2,5,0.75,1,6,0
6372-RISCY-FPU-b-2-c2-u0.85-m2-p7-f1,6372,RISCY-FPU-b,2,2,0.85,2,7,1
6406-RISCY-FPU-b-2-c5-u0.7-m1-p1-f0,6406,RISCY-FPU-b,2,5,0.7,1,1,0
6537-RISCY-FPU-b-2-c5-u0.75-m1-p4-f1,6537,RISCY-FPU-b,2,5,0.75,1,4,1
6656-RISCY-FPU-b-2-c20-u0.75-m2-p7-f1,6656,RISCY-FPU-b,2,20,0.75,2,7,1
6315-RISCY-FPU-b-2-c2-u0.7-m3-p5-f1,6315,RISCY-FPU-b,2,2,0.7,3,5,1
6578-RISCY-FPU-b-2-c5-u0.8-m3-p5-f1,6578,RISCY-FPU-b,2,5,0.8,3,5,1
6472-RISCY-FPU-b-2-c5-u0.85-m1-p3-f0,6472,RISCY-FPU-b,2,5,0.85,1,3,0
6333-RISCY-FPU-b-2-c2-u0.75-m2-p7-f1,6333,RISCY-FPU-b,2,2,0.75,2,7,1
6428-RISCY-FPU-b-2-c5-u0.75-m1-p7-f0,6428,RISCY-FPU-b,2,5,0.75,1,7,0
6473-RISCY-FPU-b-2-c5-u0.85-m1-p4-f0,6473,RISCY-FPU-b,2,5,0.85,1,4,0
6303-RISCY-FPU-b-2-c2-u0.7-m2-p1-f1,6303,RISCY-FPU-b,2,2,0.7,2,1,1
6399-RISCY-FPU-b-2-c2-u0.9-m3-p2-f1,6399,RISCY-FPU-b,2,2,0.9,3,2,1
6651-RISCY-FPU-b-2-c20-u0.75-m1-p7-f1,6651,RISCY-FPU-b,2,20,0.75,1,7,1
6668-RISCY-FPU-b-2-c20-u0.85-m1-p1-f1,6668,RISCY-FPU-b,2,20,0.85,1,1,1
6416-RISCY-FPU-b-2-c5-u0.7-m2-p3-f0,6416,RISCY-FPU-b,2,5,0.7,2,3,0
6348-RISCY-FPU-b-2-c2-u0.8-m2-p6-f1,6348,RISCY-FPU-b,2,2,0.8,2,6,1
6501-RISCY-FPU-b-2-c5-u0.9-m1-p8-f0,6501,RISCY-FPU-b,2,5,0.9,1,8,0
6642-RISCY-FPU-b-2-c20-u0.7-m2-p6-f1,6642,RISCY-FPU-b,2,20,0.7,2,6,1
6488-RISCY-FPU-b-2-c5-u0.85-m3-p3-f0,6488,RISCY-FPU-b,2,5,0.85,3,3,0
6673-RISCY-FPU-b-2-c20-u0.85-m1-p7-f1,6673,RISCY-FPU-b,2,20,0.85,1,7,1
6487-RISCY-FPU-b-2-c5-u0.85-m3-p2-f0,6487,RISCY-FPU-b,2,5,0.85,3,2,0
6548-RISCY-FPU-b-2-c5-u0.75-m2-p7-f1,6548,RISCY-FPU-b,2,5,0.75,2,7,1
6581-RISCY-FPU-b-2-c5-u0.8-m3-p8-f1,6581,RISCY-FPU-b,2,5,0.8,3,8,1
6563-RISCY-FPU-b-2-c5-u0.8-m1-p6-f1,6563,RISCY-FPU-b,2,5,0.8,1,6,1
6637-RISCY-FPU-b-2-c20-u0.7-m1-p8-f1,6637,RISCY-FPU-b,2,20,0.7,1,8,1
6448-RISCY-FPU-b-2-c5-u0.8-m1-p3-f0,6448,RISCY-FPU-b,2,5,0.8,1,3,0
6440-RISCY-FPU-b-2-c5-u0.75-m3-p3-f0,6440,RISCY-FPU-b,2,5,0.75,3,3,0
6614-RISCY-FPU-b-2-c5-u0.9-m2-p1-f1,6614,RISCY-FPU-b,2,5,0.9,2,1,1
6594-RISCY-FPU-b-2-c5-u0.85-m2-p5-f1,6594,RISCY-FPU-b,2,5,0.85,2,5,1
6601-RISCY-FPU-b-2-c5-u0.85-m3-p4-f1,6601,RISCY-FPU-b,2,5,0.85,3,4,1
6371-RISCY-FPU-b-2-c2-u0.85-m2-p6-f1,6371,RISCY-FPU-b,2,2,0.85,2,6,1
6534-RISCY-FPU-b-2-c5-u0.75-m1-p1-f1,6534,RISCY-FPU-b,2,5,0.75,1,1,1
6641-RISCY-FPU-b-2-c20-u0.7-m2-p5-f1,6641,RISCY-FPU-b,2,20,0.7,2,5,1
6379-RISCY-FPU-b-2-c2-u0.85-m3-p6-f1,6379,RISCY-FPU-b,2,2,0.85,3,6,1
6633-RISCY-FPU-b-2-c20-u0.7-m1-p4-f1,6633,RISCY-FPU-b,2,20,0.7,1,4,1
6526-RISCY-FPU-b-2-c5-u0.7-m2-p1-f1,6526,RISCY-FPU-b,2,5,0.7,2,1,1
6465-RISCY-FPU-b-2-c5-u0.8-m3-p4-f0,6465,RISCY-FPU-b,2,5,0.8,3,4,0
6670-RISCY-FPU-b-2-c20-u0.85-m1-p3-f1,6670,RISCY-FPU-b,2,20,0.85,1,3,1
6588-RISCY-FPU-b-2-c5-u0.85-m1-p7-f1,6588,RISCY-FPU-b,2,5,0.85,1,7,1
6598-RISCY-FPU-b-2-c5-u0.85-m3-p1-f1,6598,RISCY-FPU-b,2,5,0.85,3,1,1
6401-RISCY-FPU-b-2-c2-u0.9-m3-p4-f1,6401,RISCY-FPU-b,2,2,0.9,3,4,1
6648-RISCY-FPU-b-2-c20-u0.75-m1-p4-f1,6648,RISCY-FPU-b,2,20,0.75,1,4,1
6492-RISCY-FPU-b-2-c5-u0.85-m3-p7-f0,6492,RISCY-FPU-b,2,5,0.85,3,7,0
6591-RISCY-FPU-b-2-c5-u0.85-m2-p2-f1,6591,RISCY-FPU-b,2,5,0.85,2,2,1
6456-RISCY-FPU-b-2-c5-u0.8-m2-p3-f0,6456,RISCY-FPU-b,2,5,0.8,2,3,0
6321-RISCY-FPU-b-2-c2-u0.75-m1-p3-f1,6321,RISCY-FPU-b,2,2,0.75,1,3,1
6358-RISCY-FPU-b-2-c2-u0.85-m1-p1-f1,6358,RISCY-FPU-b,2,2,0.85,1,1,1
6467-RISCY-FPU-b-2-c5-u0.8-m3-p6-f0,6467,RISCY-FPU-b,2,5,0.8,3,6,0
6394-RISCY-FPU-b-2-c2-u0.9-m2-p5-f1,6394,RISCY-FPU-b,2,2,0.9,2,5,1
6340-RISCY-FPU-b-2-c2-u0.8-m1-p6-f1,6340,RISCY-FPU-b,2,2,0.8,1,6,1
6385-RISCY-FPU-b-2-c2-u0.9-m1-p4-f1,6385,RISCY-FPU-b,2,2,0.9,1,4,1
6658-RISCY-FPU-b-2-c20-u0.8-m1-p1-f1,6658,RISCY-FPU-b,2,20,0.8,1,1,1
6335-RISCY-FPU-b-2-c2-u0.8-m1-p1-f1,6335,RISCY-FPU-b,2,2,0.8,1,1,1
6307-RISCY-FPU-b-2-c2-u0.7-m2-p5-f1,6307,RISCY-FPU-b,2,2,0.7,2,5,1
6561-RISCY-FPU-b-2-c5-u0.8-m1-p4-f1,6561,RISCY-FPU-b,2,5,0.8,1,4,1
6375-RISCY-FPU-b-2-c2-u0.85-m3-p2-f1,6375,RISCY-FPU-b,2,2,0.85,3,2,1
6661-RISCY-FPU-b-2-c20-u0.8-m1-p4-f1,6661,RISCY-FPU-b,2,20,0.8,1,4,1
6393-RISCY-FPU-b-2-c2-u0.9-m2-p4-f1,6393,RISCY-FPU-b,2,2,0.9,2,4,1
6412-RISCY-FPU-b-2-c5-u0.7-m1-p7-f0,6412,RISCY-FPU-b,2,5,0.7,1,7,0
6505-RISCY-FPU-b-2-c5-u0.9-m2-p4-f0,6505,RISCY-FPU-b,2,5,0.9,2,4,0
6478-RISCY-FPU-b-2-c5-u0.85-m2-p1-f0,6478,RISCY-FPU-b,2,5,0.85,2,1,0
6476-RISCY-FPU-b-2-c5-u0.85-m1-p7-f0,6476,RISCY-FPU-b,2,5,0.85,1,7,0
6542-RISCY-FPU-b-2-c5-u0.75-m2-p1-f1,6542,RISCY-FPU-b,2,5,0.75,2,1,1
6645-RISCY-FPU-b-2-c20-u0.75-m1-p1-f1,6645,RISCY-FPU-b,2,20,0.75,1,1,1
6569-RISCY-FPU-b-2-c5-u0.8-m2-p4-f1,6569,RISCY-FPU-b,2,5,0.8,2,4,1
6506-RISCY-FPU-b-2-c5-u0.9-m2-p5-f0,6506,RISCY-FPU-b,2,5,0.9,2,5,0
6378-RISCY-FPU-b-2-c2-u0.85-m3-p5-f1,6378,RISCY-FPU-b,2,2,0.85,3,5,1
6574-RISCY-FPU-b-2-c5-u0.8-m3-p1-f1,6574,RISCY-FPU-b,2,5,0.8,3,1,1
6616-RISCY-FPU-b-2-c5-u0.9-m2-p3-f1,6616,RISCY-FPU-b,2,5,0.9,2,3,1
6392-RISCY-FPU-b-2-c2-u0.9-m2-p3-f1,6392,RISCY-FPU-b,2,2,0.9,2,3,1
6606-RISCY-FPU-b-2-c5-u0.9-m1-p1-f1,6606,RISCY-FPU-b,2,5,0.9,1,1,1
6630-RISCY-FPU-b-2-c20-u0.7-m1-p1-f1,6630,RISCY-FPU-b,2,20,0.7,1,1,1
6309-RISCY-FPU-b-2-c2-u0.7-m2-p7-f1,6309,RISCY-FPU-b,2,2,0.7,2,7,1
6319-RISCY-FPU-b-2-c2-u0.75-m1-p1-f1,6319,RISCY-FPU-b,2,2,0.75,1,1,1
6605-RISCY-FPU-b-2-c5-u0.85-m3-p8-f1,6605,RISCY-FPU-b,2,5,0.85,3,8,1
6520-RISCY-FPU-b-2-c5-u0.7-m1-p3-f1,6520,RISCY-FPU-b,2,5,0.7,1,3,1
6455-RISCY-FPU-b-2-c5-u0.8-m2-p2-f0,6455,RISCY-FPU-b,2,5,0.8,2,2,0
6640-RISCY-FPU-b-2-c20-u0.7-m2-p4-f1,6640,RISCY-FPU-b,2,20,0.7,2,4,1
6625-RISCY-FPU-b-2-c5-u0.9-m3-p4-f1,6625,RISCY-FPU-b,2,5,0.9,3,4,1
6582-RISCY-FPU-b-2-c5-u0.85-m1-p1-f1,6582,RISCY-FPU-b,2,5,0.85,1,1,1
6433-RISCY-FPU-b-2-c5-u0.75-m2-p4-f0,6433,RISCY-FPU-b,2,5,0.75,2,4,0
6549-RISCY-FPU-b-2-c5-u0.75-m2-p8-f1,6549,RISCY-FPU-b,2,5,0.75,2,8,1
6565-RISCY-FPU-b-2-c5-u0.8-m1-p8-f1,6565,RISCY-FPU-b,2,5,0.8,1,8,1
6471-RISCY-FPU-b-2-c5-u0.85-m1-p2-f0,6471,RISCY-FPU-b,2,5,0.85,1,2,0
6595-RISCY-FPU-b-2-c5-u0.85-m2-p6-f1,6595,RISCY-FPU-b,2,5,0.85,2,6,1
6566-RISCY-FPU-b-2-c5-u0.8-m2-p1-f1,6566,RISCY-FPU-b,2,5,0.8,2,1,1
6555-RISCY-FPU-b-2-c5-u0.75-m3-p6-f1,6555,RISCY-FPU-b,2,5,0.75,3,6,1
6368-RISCY-FPU-b-2-c2-u0.85-m2-p3-f1,6368,RISCY-FPU-b,2,2,0.85,2,3,1
6532-RISCY-FPU-b-2-c5-u0.7-m2-p7-f1,6532,RISCY-FPU-b,2,5,0.7,2,7,1
6527-RISCY-FPU-b-2-c5-u0.7-m2-p2-f1,6527,RISCY-FPU-b,2,5,0.7,2,2,1
6560-RISCY-FPU-b-2-c5-u0.8-m1-p3-f1,6560,RISCY-FPU-b,2,5,0.8,1,3,1
6352-RISCY-FPU-b-2-c2-u0.8-m3-p3-f1,6352,RISCY-FPU-b,2,2,0.8,3,3,1
6662-RISCY-FPU-b-2-c20-u0.8-m1-p5-f1,6662,RISCY-FPU-b,2,20,0.8,1,5,1
6496-RISCY-FPU-b-2-c5-u0.9-m1-p3-f0,6496,RISCY-FPU-b,2,5,0.9,1,3,0
6543-RISCY-FPU-b-2-c5-u0.75-m2-p2-f1,6543,RISCY-FPU-b,2,5,0.75,2,2,1
6422-RISCY-FPU-b-2-c5-u0.75-m1-p1-f0,6422,RISCY-FPU-b,2,5,0.75,1,1,0
6540-RISCY-FPU-b-2-c5-u0.75-m1-p7-f1,6540,RISCY-FPU-b,2,5,0.75,1,7,1
6678-RISCY-FPU-b-2-c20-u0.9-m1-p5-f1,6678,RISCY-FPU-b,2,20,0.9,1,5,1
6577-RISCY-FPU-b-2-c5-u0.8-m3-p4-f1,6577,RISCY-FPU-b,2,5,0.8,3,4,1
6579-RISCY-FPU-b-2-c5-u0.8-m3-p6-f1,6579,RISCY-FPU-b,2,5,0.8,3,6,1
6293-RISCY-FPU-b-2-c2-u0.7-m1-p7-f0,6293,RISCY-FPU-b,2,2,0.7,1,7,0
6354-RISCY-FPU-b-2-c2-u0.8-m3-p5-f1,6354,RISCY-FPU-b,2,2,0.8,3,5,1
6571-RISCY-FPU-b-2-c5-u0.8-m2-p6-f1,6571,RISCY-FPU-b,2,5,0.8,2,6,1
6474-RISCY-FPU-b-2-c5-u0.85-m1-p5-f0,6474,RISCY-FPU-b,2,5,0.85,1,5,0
6667-RISCY-FPU-b-2-c20-u0.8-m2-p7-f1,6667,RISCY-FPU-b,2,20,0.8,2,7,1
6558-RISCY-FPU-b-2-c5-u0.8-m1-p1-f1,6558,RISCY-FPU-b,2,5,0.8,1,1,1
6647-RISCY-FPU-b-2-c20-u0.75-m1-p3-f1,6647,RISCY-FPU-b,2,20,0.75,1,3,1
6292-RISCY-FPU-b-2-c2-u0.7-m1-p6-f0,6292,RISCY-FPU-b,2,2,0.7,1,6,0
6674-RISCY-FPU-b-2-c20-u0.85-m1-p8-f1,6674,RISCY-FPU-b,2,20,0.85,1,8,1
6475-RISCY-FPU-b-2-c5-u0.85-m1-p6-f0,6475,RISCY-FPU-b,2,5,0.85,1,6,0
6676-RISCY-FPU-b-2-c20-u0.9-m1-p2-f1,6676,RISCY-FPU-b,2,20,0.9,1,2,1
6545-RISCY-FPU-b-2-c5-u0.75-m2-p4-f1,6545,RISCY-FPU-b,2,5,0.75,2,4,1
6493-RISCY-FPU-b-2-c5-u0.85-m3-p8-f0,6493,RISCY-FPU-b,2,5,0.85,3,8,0
6431-RISCY-FPU-b-2-c5-u0.75-m2-p2-f0,6431,RISCY-FPU-b,2,5,0.75,2,2,0
6592-RISCY-FPU-b-2-c5-u0.85-m2-p3-f1,6592,RISCY-FPU-b,2,5,0.85,2,3,1
6429-RISCY-FPU-b-2-c5-u0.75-m1-p8-f0,6429,RISCY-FPU-b,2,5,0.75,1,8,0
6586-RISCY-FPU-b-2-c5-u0.85-m1-p5-f1,6586,RISCY-FPU-b,2,5,0.85,1,5,1
6414-RISCY-FPU-b-2-c5-u0.7-m2-p1-f0,6414,RISCY-FPU-b,2,5,0.7,2,1,0
6626-RISCY-FPU-b-2-c5-u0.9-m3-p5-f1,6626,RISCY-FPU-b,2,5,0.9,3,5,1
6495-RISCY-FPU-b-2-c5-u0.9-m1-p2-f0,6495,RISCY-FPU-b,2,5,0.9,1,2,0
6356-RISCY-FPU-b-2-c2-u0.8-m3-p7-f1,6356,RISCY-FPU-b,2,2,0.8,3,7,1
6502-RISCY-FPU-b-2-c5-u0.9-m2-p1-f0,6502,RISCY-FPU-b,2,5,0.9,2,1,0
6515-RISCY-FPU-b-2-c5-u0.9-m3-p6-f0,6515,RISCY-FPU-b,2,5,0.9,3,6,0
6390-RISCY-FPU-b-2-c2-u0.9-m2-p1-f1,6390,RISCY-FPU-b,2,2,0.9,2,1,1
6310-RISCY-FPU-b-2-c2-u0.7-m2-p8-f1,6310,RISCY-FPU-b,2,2,0.7,2,8,1
6459-RISCY-FPU-b-2-c5-u0.8-m2-p6-f0,6459,RISCY-FPU-b,2,5,0.8,2,6,0
6299-RISCY-FPU-b-2-c2-u0.7-m1-p5-f1,6299,RISCY-FPU-b,2,2,0.7,1,5,1
6365-RISCY-FPU-b-2-c2-u0.85-m1-p8-f1,6365,RISCY-FPU-b,2,2,0.85,1,8,1
6671-RISCY-FPU-b-2-c20-u0.85-m1-p5-f1,6671,RISCY-FPU-b,2,20,0.85,1,5,1
6332-RISCY-FPU-b-2-c2-u0.75-m2-p6-f1,6332,RISCY-FPU-b,2,2,0.75,2,6,1
6320-RISCY-FPU-b-2-c2-u0.75-m1-p2-f1,6320,RISCY-FPU-b,2,2,0.75,1,2,1
6381-RISCY-FPU-b-2-c2-u0.85-m3-p8-f1,6381,RISCY-FPU-b,2,2,0.85,3,8,1
6544-RISCY-FPU-b-2-c5-u0.75-m2-p3-f1,6544,RISCY-FPU-b,2,5,0.75,2,3,1
6638-RISCY-FPU-b-2-c20-u0.7-m2-p2-f1,6638,RISCY-FPU-b,2,20,0.7,2,2,1
6675-RISCY-FPU-b-2-c20-u0.9-m1-p1-f1,6675,RISCY-FPU-b,2,20,0.9,1,1,1
6624-RISCY-FPU-b-2-c5-u0.9-m3-p3-f1,6624,RISCY-FPU-b,2,5,0.9,3,3,1
6541-RISCY-FPU-b-2-c5-u0.75-m1-p8-f1,6541,RISCY-FPU-b,2,5,0.75,1,8,1
6536-RISCY-FPU-b-2-c5-u0.75-m1-p3-f1,6536,RISCY-FPU-b,2,5,0.75,1,3,1
6373-RISCY-FPU-b-2-c2-u0.85-m2-p8-f1,6373,RISCY-FPU-b,2,2,0.85,2,8,1
6482-RISCY-FPU-b-2-c5-u0.85-m2-p5-f0,6482,RISCY-FPU-b,2,5,0.85,2,5,0
6432-RISCY-FPU-b-2-c5-u0.75-m2-p3-f0,6432,RISCY-FPU-b,2,5,0.75,2,3,0
6369-RISCY-FPU-b-2-c2-u0.85-m2-p4-f1,6369,RISCY-FPU-b,2,2,0.85,2,4,1
6600-RISCY-FPU-b-2-c5-u0.85-m3-p3-f1,6600,RISCY-FPU-b,2,5,0.85,3,3,1
6628-RISCY-FPU-b-2-c5-u0.9-m3-p7-f1,6628,RISCY-FPU-b,2,5,0.9,3,7,1
6396-RISCY-FPU-b-2-c2-u0.9-m2-p7-f1,6396,RISCY-FPU-b,2,2,0.9,2,7,1
6483-RISCY-FPU-b-2-c5-u0.85-m2-p6-f0,6483,RISCY-FPU-b,2,5,0.85,2,6,0
6426-RISCY-FPU-b-2-c5-u0.75-m1-p5-f0,6426,RISCY-FPU-b,2,5,0.75,1,5,0
6573-RISCY-FPU-b-2-c5-u0.8-m2-p8-f1,6573,RISCY-FPU-b,2,5,0.8,2,8,1
6441-RISCY-FPU-b-2-c5-u0.75-m3-p4-f0,6441,RISCY-FPU-b,2,5,0.75,3,4,0
6367-RISCY-FPU-b-2-c2-u0.85-m2-p2-f1,6367,RISCY-FPU-b,2,2,0.85,2,2,1
6331-RISCY-FPU-b-2-c2-u0.75-m2-p5-f1,6331,RISCY-FPU-b,2,2,0.75,2,5,1
6314-RISCY-FPU-b-2-c2-u0.7-m3-p4-f1,6314,RISCY-FPU-b,2,2,0.7,3,4,1
6345-RISCY-FPU-b-2-c2-u0.8-m2-p3-f1,6345,RISCY-FPU-b,2,2,0.8,2,3,1
6384-RISCY-FPU-b-2-c2-u0.9-m1-p3-f1,6384,RISCY-FPU-b,2,2,0.9,1,3,1
6430-RISCY-FPU-b-2-c5-u0.75-m2-p1-f0,6430,RISCY-FPU-b,2,5,0.75,2,1,0
6567-RISCY-FPU-b-2-c5-u0.8-m2-p2-f1,6567,RISCY-FPU-b,2,5,0.8,2,2,1
6604-RISCY-FPU-b-2-c5-u0.85-m3-p7-f1,6604,RISCY-FPU-b,2,5,0.85,3,7,1
